HALLMARK_ADIPOGENESIS	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANGIOGENESIS	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_APOPTOSIS	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_COAGULATION	HALLMARK_COMPLEMENT	HALLMARK_DNA_REPAIR	HALLMARK_E2F_TARGETS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_G2M_CHECKPOINT	HALLMARK_GLYCOLYSIS	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEME_METABOLISM	HALLMARK_HYPOXIA	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MTORC1_SIGNALING	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_MYOGENESIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_P53_PATHWAY	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PEROXISOME	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PROTEIN_SECRETION	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_SPERMATOGENESIS	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_UP	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_XENOBIOTIC_METABOLISM
GBE1	HCLS1	SRP19		GTF2F1		GSTM1	PEX6		MASP2	GMFB	POLL	LYAR	HTRA1	KDM4B	IGSF1	H2AZ1	JPT1	GNE		HBB	HMOX1	IGF2R	TNFRSF1B	IL12B	TENT5A	IRF1	ITGB1BP2	HDAC9	HDAC6	IDH1	MCM6		HSPB2		HSD17B10	IRAG2		SEMA3C	RIT1	TPD52		PAPOLB		IL12B	RPS14	NEK7	IRF1		FBLN1
GHITM	HDAC9	STEAP4		HADH		GUCY2D	PEX7		MBL2	GNAI2	POLR1C	MAD2L1	ID2	KLF10	IL17RB	HADH	KATNA1	GNPDA1		HBBP1	HOXB9	IKZF2	TNFRSF21	IL15	TMEM140	IRF2	ITIH3	HKDC1	HOOK3	IDI1	MCM7		HSPB8		HSPA9	IRAK1		SERPINA6	RPS6KA1	TSG101		PARP2		IL15RA	RRP9	NFIB	JUNB		FBP1
GPAM	HIF1A	STK39		HRAS		H1-0	PFKM		MEP1A	GNAI3	POLR1D	MCM2	IGFBP2	KLF4	IL6ST	HADHB	KIF11	GOT1		HBD	HS3ST1	IKZF4	TYK2	IL15RA	TRAFD1	IRF4	KCND1	HOXD11	INCENP	IFI30	MRPL23		IFRD1		HTRA2	ISCU		SIAH1	RPS6KA3	TSPAN8		PCSK1N		IL18	SDAD1	NFKB1	KCNH2		FETUB
GPAT4	HLA-A	TMEM50A		ICAM1		HGF	PHYH		MMP1	GNB2	POLR1H	MCM3	IGFBP3	KLK10	IMPA2	HAO2	KIF15	GOT2		HBQ1	HSPA5	IL10		IL18	TRIM14	IRF5	KCNE2	HSD11B1	ITSN1	IFRD1	MRPL9		IGF1		IDH1	ITGB4		SLC23A2	RPTOR	USO1		PCSK4		IL1A	SEC11A	NIPBL	KLHDC3		FMO1
GPD2	HLA-DMA	TMPRSS2		ICAM2		HMGB2	PIPOX		MMP10	GNB4	POLR2A	MCM4	IGFBP4	KRT13	ISG20	HCCS	KIF20B	GPC1		HBZ	IDS	IL10RA		IL18R1	TRIM21	IRF7	KCNMB1	ID2	KATNA1	IGFBP5	MRPS18B		IGFBP3		IDH2	JAG2		SLC25A17	SFN	VAMP3		PDHA2		IL1B	SEC31A	NOTCH2	LHX2		FMO3
GPHN	HLA-DMB	TNFAIP8		ICAM4		HMOX1	PNPLA8		MMP11	GNG2	POLR2C	MCM5	IL15	KRT15	ITPK1	HIBCH	KIF22	GPC3		HDGF	IER3	IL13		IL18RAP	TRIM25	IRF8	KCNN1	IGF2	KATNB1	IMMT	MYC		IGFBP7		IDH3A	JUN		SLC25A19	SLA	VAMP4		PEBP1		IL23A	SERP1	NR1D2	LYN		G6PC
GPX3	HLA-DOA	TPD52		ICAM5		HSPB1	PRDX5		MMP14	GNGT2	POLR2D	MCM6	IL32	KRT18	JAK1	HMGCL	KIF23	GPC4		HEBP1	IGFBP1	IL18R1		IL1A	TRIM26	IRF9	KCNQ2	IGFBP3	KIF11	INSIG1	NAP1L1		ITGA7		IDH3B	KIF13B		SLC25A4	SLC2A1	VAMP7		PGK2		IL6	SHC1	NR3C1	MAOA		GABARAPL1
GPX4	HLA-DOB	TSC22D1		IKBKG		IER3	PXMP2		MMP15	GP1BA	POLR2E	MCM7	IL6	KRT19	JAK2	HMGCS1	KIF2C	GPR87		HMBS	IGFBP3	IL1R2		IL1B	TRIM5	ISG15	KLHDC8A	IKZF1	KIF15	ITGB2	NCBP1		ITGB1		IDH3G	KLF4		SLC27A2	SMAD2	VPS45		PGS1		IL6ST	SLC1A4	NRP1	MAPK8IP2		GAD1
GRPEL1	HLA-DQA1	UAP1		INPPL1		IFITM3	RBP1		MMP2	GP9	POLR2F	MELK	INHBA	KRT8	KCNK5	HMGCS2	KIF4A	GUSB		HTATIP2	IL6	IL1RL1		IL1R1	TXNIP	ISG20	KLK7	IL10RA	KIF1B	LDHA	NCBP2		ITGB4		IMMT	KLK8		SLC35B2	SQSTM1	VPS4B		PHF7		IL7R	SLC30A5	PDGFRB	MARK2		GART
HADH	HLA-DRA	UBE2I		INSIG1		IFNB1	RETSAT		MMP3	GPD2	POLR2G	MKI67	ITGA2	LAD1	KIF20A	HPGD	KIF5B	GYS1		HTRA2	ILVBL	IL2RA		IL2RB	UBA7	ISOC1	KLK8	IL1B	KIF20B	LDLR	NDUFAB1		ITGB5		ISCA1	KRT17		SMARCC1	STAT2	YIPF6		PHKG2		INHBA	SLC7A5	PDLIM5	MGAT1		GCH1
HIBCH	HLA-E	UBE2J1		IRS1		IFNGR1	RXRA		MMP7	GRB2	POLR2H	MLH1	ITGA5	LRIG1	KLF4	HSD17B10	KMT5A	GYS2		ICAM4	INHA	IL2RB		IL4R	UBE2L6	ITGB7	KMT2D	IL1RL2	KIF22	LGMN	NHP2		KCNH1		ISCU	LDHB		SOD1	TBK1	YKT6		PIAS2		IRF1	SPCS1	PEX14	MMP14		GCKR
HSPB8	HLA-G	VAPA		ITGA10		IGF2R	RXRG		MMP8	GZMA	POLR2I	MMS22L	ITGAV	MAPT	KLK10	HSD17B11	KNL1	HAX1		IGSF3	IRS2	IL3RA		IL6	USP18	JAK2	KRT1	IL2RG	KIF23	LTA4H	NME1		KCNH2		LDHA	LIF		SOD2	THEM4	ZW10		POMC		IRS2	SPCS3	PHF3	MRPL23		GCLC
IDH1	ICAM1	XRCC5		ITGA2		IGFBP6	SCP2		MMP9	GZMB	POLR2J	MRE11	ITGB1	MAST4	KLK11	HSD17B4	KPNA2	HDLBP		ISCA1	ISG20	IL4R		IL7R	WARS1	KLRK1	KRT13	IL33	KIF2C	M6PR	NOLC1		KIFC3		LDHB	MAPKAPK3		STS	TIAM1			PRKAR2A		JAG1	SRPRA	PIAS3	MSX1		GCNT2
IDH3A	ICOSLG	XRCC6		ITGA3		IL18	SERPINA6		MSRB2	GZMK	POLR2K	MSH2	ITGB3	MED13L	KRT13	HSD17B7	KPNB1	HK2		KAT2B	JMJD6	IRF4		INHBA		LAP3	KRT15	IL7R	KIF3B	MAP2K3	NOP16		KLF5		LRPPRC	MDM2		SULT2B1	TNFRSF1A			PRM2		JUN	SRPRB	PIK3CD	NAT1		GNMT
IDH3G	IFNAR2	ZBTB10		ITGA9		IL1A	SLC22A18		MST1	HNF4A	POLR3C	MTHFD2	ITGB5	MED24	KRT19	HSDL2	LBR	HMMR		KDM7A	JUN	IRF6		IRAK2		LATS2	KRT4	INHBA	KIF3C	MCM2	NOP56		LAMA2		MAOB	MKNK2		TOP2A	TRAF2			PSMG1		JUNB	SSR1	PIK3R3	NFKBIA		GSR
IFNGR1	IFNG	ZMIZ1		ITGB1		IL1B	SLC23A1		OLR1	HPCAL4	POLR3GL	MXD3	JUN	MICB	LAMC2	HSP90AA1	LIG3	HOMER1		KEL	KDELR3	IRF8		IRF1		LCP2	KRT5	IRF8	KIF4A	MCM4	NPM1		LARGE1		MDH1	MXD1		TSPO	TRIB3			RAD17		KDM6B	STC2	PLCB4	NKX2-5		GSS
IMMT	IFNGR1			ITGB4		IL6	SLC23A2		P2RY1	HSPA1A	POM121	MYBL2	LAMA1	MINDY1	LARGE1	HSPH1	LMNB1	HS2ST1		KHNYN	KDM3A	ITGA6		IRF7		LGALS3BP	LFNG	ITGA2	KIF5B	ME1	ODC1		LDB3		MDH2	MXD4		TTR	TSC2			RFC4		KLF10	TARS1	PLPP3	NPTX2		GSTA3
ITGA7	IFNGR2			JAM3		IRF1	SLC27A2		PDGFB	HSPA5	PRIM1	MYC	LAMA2	MLPH	LLGL2	IDH1	MAD2L1	HS6ST2		KLF1	KIF5A	ITGAE		ITGA5		LY6E	LGALS7	ITGB2	KIFAP3	MLLT11	ORC2		LPIN1		MFN2	NDRG1		UGT2B17	UBE2D3			RPL39L		KLF2	TATDN2	PMP22	NPTXR		GSTM4
ITIH5	IGSF6			JUP		ISG20	SLC27A5		PECAM1	IL6	RAD51	NAA38	LAMA3	MPPED2	LSR	IDH3B	MAP3K20	HSPA5		KLF3	KLF6	ITGAV		ITGB3		LYSMD2	LYPD3	ITGBL1	KLC1	MTHFD2	PA2G4		LSP1		MGST3	NHLH2		VPS4B	UBE2N			SCG3		KLF4	TSPYL2	PPARG	NR4A1		GSTO1
ITSN1	IKBKB			KCNH2		JUN	SLC29A1		PEF1	IRF1	RAD52	NAP1L1	LAMC1	MREG	LTF	IDH3G	MAPK14	IDH1		LAMP2	KLF7	ITIH5		ITGB8		MARCHF1	MACROH2A2	JUP	KNTC1	MTHFD2L	PABPC1		MAPK12		MPC1	NINJ1		YWHAH	VAV3			SCG5		KLF6	TTC37	PRDM2	NTRK3		GSTT2
JAGN1	IL10			KRT31		KRT18	SLC35B2		PF4	IRF2	RAE1	NASP	LAMC2	MSMB	MAPK13	IDI1	MARCKS	IDUA		LMO2	KLHL24	KLF6		KCNA3		METTL7B	MAGIX	KCNN4	KPTN	NAMPT	PABPC4		MAPRE3		MRPL11	NOL8			YWHAB			SEPTIN4		KLF9	TUBB2A	PRKAR2B	NUP58		HACL1
LAMA4	IL11			LAMA3		LEF1	SLCO1A2		PLAT	IRF7	RALA	NBN	LGALS1	MUC1	MAPT	IL4I1	MCM2	IER3		LPIN2	LALBA	LCLAT1		KCNJ2		MT2A	MAST3	KIF5C	LATS1	NFIL3	PCBP1		MB		MRPL15	NOTCH1						SHE		KYNU	VEGFA	PRKCA	NXF1		HES6
LEP	IL12A			LAMB3		LGALS3	SOAT2		PLAU	ITGAM	RBX1	NCAPD2	LOX	MYB	MDK	INMT	MCM3	IGFBP3		LRP10	LARGE1	LIF		KCNMB2		MTHFD2	MEFV	KLF4	LLGL1	NFKBIB	PCNA		MEF2A		MRPL34	NUDT15						SIRT1		LAMB3	WFS1	PRKCE	OLFM1		HGFAC
LIFR	IL12B			LAMC2		LMNA	SOD1		PLEK	ITIH1	REV3L	NME1	LOXL1	MYBBP1A	MEST	KMT5A	MCM5	IL13RA1		MAP2K3	LDHA	LRIG1		KIF1B		MVP	MFSD6	LAPTM5	LMNB1	NFYC	PGK1		MEF2C		MRPL35	NUPR1						SLC12A2		LDLR	WIPI1	PTEN	ONECUT1		HMOX1
LIPE	IL12RB1			LAYN		LUM	SULT1B1		PLG	JAK2	RFC2	NOLC1	LOXL2	MYBL1	METTL3	LDHA	MCM6	IRS2		MARCHF2	LDHC	LRRC8C		KLF6		MX1	MSH5	LAT2	LRPPRC	NIBAN1	PHB		MEF2D		MRPS11	OSGIN1						SLC2A5		LIF	XBP1	PTGFR	PARP2		HNF4A
LPCAT3	IL13			LDLRAP1		MADD	SULT2B1		PREP	KCNIP2	RFC3	NOP56	LRP1	MYC	MICB	LGALS1	MEIS1	ISG20		MARCHF8	LOX	LTB		LAMP3		MX2	MTHFR	LCP1	MAP1S	NMT1	PHB2		MRAS		MRPS12	PCNA						SNAP91		LITAF	XPOT	PTPN21	PDAP1		HPRT1
LPL	IL15			LIMA1		MCL1	TFCP2L1		PROC	KCNIP3	RFC4	NUDT21	LRRC15	MYOF	MOCS2	LTC4S	MEIS2	KDELR3		MARK3	LXN	MAFF		LCK		MYD88	MX1	LIF	MAP3K11	NUFIP1	POLD2		MYBPC3		MRPS15	PDGFA						SPATA6		MAFF	YIF1A	PTPRM	PDLIM3		HRG
LTC4S	IL16			MADCAM1		MGMT	TTR		PROS1	KIF2A	RFC5	NUP107	LUM	NADSYN1	MYB	MAOA	MKI67	KIF20A		MBOAT2	MAFF	MAP3K8		LCP2		NAMPT	MYH7	LY96	MAPRE1	NUP205	POLE3		MYBPH		MRPS22	PERP						STAM2		MAP2K3	YWHAZ	RASA2	PLCL1		HSD11B1
MAP4K3	IL18			MAP3K20		MMP2			PROZ	KLK1	RNMT	NUP153	MAGEE1	NAV2	MYOF	MCEE	MNAT1	KIF2A		MFHAS1	MAP3K1	MAP6		LDLR		NCOA3	MYO15A	MAFB	MARCKS	NUPR1	PPIA		MYF6		MRPS30	PHLDA3						STRBP		MAP3K8	ZBTB17	RBPMS	POLE3		HSD17B2
MCCC1	IL18RAP			MAP4K2		NEDD9			PRSS23	KLKB1	RPA2	NUP205	MATN2	NBL1	NAB2	MDH1	MT2A	LCT		MGST3	MIF	MAPKAPK2		LIF		NFKB1	MYOT	MALL	MARK4	P4HA1	PPM1G		MYH1		MTRF1	PIDD1						SYCP1		MARCKS		RGS4	POLG2		ID2
MDH2	IL1B			MAPK11		NEFH			RABIF	KYNU	RPA3	ORC2	MATN3	NCOR2	NBL1	MDH2	MTF2	LDHA		MINPP1	MT1E	MUC1		LPAR1		NFKBIA	NGB	MAP3K1	MID1	PDAP1	PRDX3		MYH11		MTRR	PITPNC1						TALDO1		MCL1		RND3	POLR2H		IDH1
ME1	IL2			MAPK13		PAK1			RAC1	L3MBTL4	RRM2B	ORC6	MCM7	NPY1R	NCOR2	ME1	MYBL2	LDHC		MKRN1	MT2A	MXD1		LTA		NLRC5	NOS1	MAP4K1	MID1IP1	PDK1	PRDX4		MYH2		MTX2	PLK2						TCP11		MSC		RUNX1	PPAT		IGF1
MGLL	IL27RA			MAPK14		PDCD4			RAPGEF3	LAMP2	SAC3D1	PA2G4	MEST	NRIP1	NMU	METAP1	MYC	LHPP		MOCOS	MXI1	MYC		LY6E		NMI	NPHS1	MAP7	MYH10	PFKL	PRPF31		MYH3		NDUFA1	PLK3						TEKT2		MXD1		RXRA	PPIF		IGFBP1
MGST3	IL2RA			MDK		PDGFRB			RGN	LAP3	SDCBP	PAICS	MFAP5	NXT1	NPY1R	MGLL	NASP	LHX9		MOSPD1	MYH9	MYO1C		LYN		NOD1	NPY4R	MMD	MYH9	PGK1	PRPS2		MYH4		NDUFA2	PLXNB2						THEG		MYC		SCAF8	PPP1R2		IGFBP4
MIGA2	IL2RB			MMP2		PEA15			S100A1	LCK	SEC61A1	PAN2	MGP	OLFM1	NRIP1	MIF	NCL	MDH1		MPP1	NAGK	MYO1E		MARCO		NUP93	NR4A2	MMP10	MYO1E	PGM1	PSMA1		MYH7		NDUFA3	PMM1						TKTL1		NAMPT		SCHIP1	PPT1		IL1R1
MRAP	IL2RG			MMP9		PLAT			S100A13	LCP2	SF3A3	PCNA	MMP1	OLFML3	NXT1	MLYCD	NDC80	MDH2		MXI1	NCAN	NCOA3		MEFV		OAS2	NR6A1	MMP11	MYO9B	PHGDH	PSMA2		MYH8		NDUFA4	POLH						TLE4		NFAT5		SCN8A	PRKACA		IRF8
MRPL15	IL4			MPP5		PLCB2			SERPINA1	LGALS3	SMAD5	PDS5B	MMP14	OPN3	OLFM1	NBN	NEK2	ME1		MYL4	NDRG1	NCS1		MEP1A		OAS3	NRIP2	MMP9	NCK1	PIK3R3	PSMA4		MYH9		NDUFA5	POM121						TNNI3		NFE2L2		SDC2	PRKCD		ITIH1
MTARC2	IL4R			MPZL1		PLPPR4			SERPINB2	LGMN	SNAPC4	PHF5A	MMP2	OVOL2	OPN3	NCAPH2	NOLC1	ME2		NARF	NDST1	NDRG1		MET		OASL	NTF3	MPZL2	NCK2	PITPNB	PSMA6		MYL1		NDUFA6	PPM1D						TNP1		NFIL3		SERPINE1	PRPF3		ITIH4
MTCH2	IL6			MPZL2		PMAIP1			SERPINC1	LIPA	SNAPC5	PLK1	MMP3	P2RY2	OVOL2	NSDHL	NOTCH2	MED24		NCOA4	NDST2	NFIL3		MMP14		OGFR	NUDT11	MTMR10	NDC80	PLK1	PSMA7		MYL2		NDUFA7	PPP1R15A						TNP2		NFKB1		SFMBT1	PSMC3		JUP
MYLK	IL7			MSN		PPP2R5B			SERPINE1	LRP1	SRSF6	PLK4	MSX1	PAPSS2	PAPSS2	NTHL1	NSD2	MERTK		NEK7	NEDD4L	NFKBIZ		MSR1		P2RY14	OXT	MYCN	NEDD9	PLOD2	PSMB2		MYL3		NDUFA8	PRKAB1						TOPBP1		NFKB2		SIPA1L1	PTPRD		KARS1
NABP1	IL9			MVD		PPP3R1			SERPING1	LTA4H	SSRP1	PMS2	MXRA5	PDLIM3	PCP4	ODC1	NUMA1	MET		NFE2	NFIL3	NOP2		MXD1		PARP12	P2RX6	NAP1L2	NEK2	PNO1	PSMB3		MYL4		NDUFA9	PRMT2						TSN		NFKBIA		SLC22A18	RAB27A		KYNU
NDUFA5	INHBA			MYH10		PPT1			SH2B2	LTF	STX3	PNN	MYL9	PDZK1	PDCD4	OSTC	NUP50	MIF		NFE2L1	NOCT	NRP1		MYC		PARP14	P2RY4	NGF	NET1	PNP	PSMC4		MYL6B		NDUFAB1	PROCR						TSSK2		NFKBIE		SLC7A1	RASGRP1		LCAT
NDUFAB1	INHBB			MYH9		PRF1			SIRT2	LYN	SUPT4H1	POLA2	MYLK	PEX11A	PDLIM3	PCBD1	NUP98	MIOX		NNT	NR3C1	NT5E		NAMPT		PDE4B	PAX3	NIN	NF1	POLR3G	PSMC6		MYL7		NDUFB1	PTPN14						TTK		NINJ1		SMAD3	RET		LEAP2
NDUFB7	IRF4			MYL12B		PSEN1			SPARC	MAFF	SUPT5H	POLD1	NID2	PGR	PDZK1	PDHA1	NUSAP1	MPI		NR3C1	P4HA1	ODC1		NDP		PELI1	PAX4	NR0B2	NIN	PPA1	PSMD1		MYLK		NDUFB2	PTPRE						TUBA3C		NR4A1		SMAD7	RFC4		LONP1
NDUFS3	IRF7			MYL9		PSEN2			TF	ME1	SURF1	POLD2	NNMT	PLAAT3	PERP	PDHB	ODC1	MXI1		NUDT4	P4HA2	P2RX4		NFKB1		PFKP	PCDHB1	NR1H4	NOTCH2	PPIA	PSMD14		MYLPF		NDUFB3	PVT1						TULP2		NR4A2		SNAI2	RHOB		LPIN2
NKIRAS1	IRF8			NECTIN1		PTK2			TFPI2	MMP12	TAF10	POLD3	NOTCH2	PMAIP1	PGR	PPARA	ODF2	NANP		OPTN	PAM	P4HA1		NFKBIA		PIM1	PDCD1	NRP1	NUMA1	PPP1R15A	PSMD3		MYO1C		NDUFB4	RAB40C						VDAC3		NR4A3		SPOP	RPN1		MAN1A1
NMT1	ITGAL			NECTIN2		RARA			THBD	MMP13	TAF12	POLE	NT5E	PODXL	PKP3	PRDX6	ORC5	NASP		OSBP2	PCK1	PDCD2L		NLRP3		PLA2G4A	PDE6B	PCP4	NUSAP1	PRDX1	PSMD7		MYOG		NDUFB5	RACK1						YBX2		OLR1		SRI	RRAD		MAOA
OMD	ITGB2			NECTIN3		RELA			THBS1	MMP14	TAF13	POLE4	NTM	PPIF	PLAAT3	PSME1	ORC6	NDST3		P4HA2	PDGFB	PENK		NMI		PLSCR1	PDK2	PCSK1N	OPHN1	PSAT1	PSMD8		MYOM1		NDUFB6	RAD51C						ZC2HC1C		PANX1		SYNE1	RXRB		MARCHF6
ORM1	ITK			NECTIN4		RETSAT			TIMP1	MMP15	TAF1C	POP7	OXTR	PRSS23	PLAC1	PTPRG	PAFAH1B1	NDUFV3		PC	PDK1	PHLDA1		NMUR1		PML	PKP1	PDCD1LG2	PAFAH1B1	PSMA3	PTGES3		MYOM2		NDUFB7	RAD9A						ZC3H14		PDE4B		SYNJ2	SELENOW		MBL2
PDCD4	JAK2			NEGR1		RHOB			TIMP3	MMP8	TAF6	PPM1D	P3H1	PTGES	PLK4	PTS	PBK	NOL3		PDZK1IP1	PDK3	PHTF2		NOD2		PNP	PLAG1	PECAM1	PALLD	PSMA4	PWP1		MYOZ1		NDUFB8	RALGDS						ZNRF4		PDLIM5		TENT4A	SHOX2		MCCC2
PEMT	KLRD1			NEXN		RHOT2			TMPRSS6	MSRB1	TAF9	PPP1R8	PCOLCE	RAB17	PLXNB1	RAP1GDS1	PDS5B	NSDHL		PGLS	PFKFB3	PIM1		NPFFR2		PNPT1	PNMT	PEG3	PCGF5	PSMB5	RACK1		NAV2		NDUFC1	RAP2B						ZPBP		PER1		TFPI	SIGMAR1		MPP2
PEX14	KRT1			NF1		RNASEL			USP11	MT3	TARBP2	PRDX4	PCOLCE2	RAB31	PPIF	RDH11	PLK1	NT5E		PICALM	PFKL	PLAGL1		OLR1		PSMA2	PRKN	PIGR	PCM1	PSMC2	RAD23B		NCAM1		NDUFC2	RB1								PFKFB3		TGFBR2	SLC25A4		MT2A
PFKFB3	LCK			NF2		ROCK1			VWF	NOTCH4	TK2	PRIM2	PDGFRB	RAPGEFL1	PRKAR2B	RDH16	PLK4	P4HA1		PIGQ	PFKP	PLEC		OPRK1		PSMA3	PRODH	PLAT	PCNT	PSMC4	RAN		NOS1		NDUFS1	RCHY1								PHLDA1		TGFBR3	SLC6A12		MTHFD1
PFKL	LCP2			NFASC		SAT1			WDR1	OLR1	TMED2	PRKDC	PDLIM4	RARA	PRLR	REEP6	PML	P4HA2		PPOX	PGAM2	PLIN2		OSM		PSMB10	PROP1	PLAU	PDLIM5	PSMC6	RANBP1		NOTCH1		NDUFS2	RETSAT								PHLDA2		TJP1	SLC6A8		NDRG2
PGM1	LIF			NLGN2		SATB1				PCLO	TP53	PRPS1	PFN2	RASGRP1	PRSS23	RETSAT	POLA2	PAM		PPP2R5B	PGF	PLPP1		OSMR		PSMB2	PTGFR	PLAUR	PIF1	PSMD12	RFC4		NQO1		NDUFS3	RGS16								PLAU		TOGARAM1	SOD2		NFS1
PHLDB1	LTB			NLGN3		SC5D				PCSK9	TSG101	PSIP1	PLAUR	RBBP8	PTGER3	S100A10	POLE	PAXIP1		PRDX2	PGK1	PLSCR1		P2RX4		PSMB8	PTPRJ	PLEK2	PKD2	PSMD13	RNPS1		OCEL1		NDUFS4	RHBDF2								PLAUR		VAV2	SPR		NINJ1
PHYH	LY75			NRAP		SLC20A1				PDGFB	TYMS	PSMC3IP	PLOD1	REEP1	PTGES	SDHA	POLQ	PC		PSMD9	PGM1	PNP		P2RX7		PSMB9	RGS11	PLVAP	PLEKHG2	PSMD14	RPL14		PC		NDUFS6	RNF19B								PLEK		VLDLR	SQSTM1		NMT1
PIM3	LY86			NRTN		SMAD7				PDP1	UMPS	PTTG1	PLOD2	RET	PTPN6	SDHC	PRC1	PDK3		RAD23A	PGM2	POU2F1		P2RY2		PSME1	RIBC2	PPBP	PLK1	PSME3	RPL18		PDE4DIP		NDUFS7	RPL18								PLK2		WDR37	STARD3		NPC1
PLIN2	LYN			NRXN2		SOD1				PFN1	UPF3B	RACGAP1	PLOD3	RETREG1	RAB31	SDHD	PRIM2	PFKFB1		RANBP10	PHKG1	PRAF2		PCDH7		PSME2	RSAD2	PPP1R15A	PPP4R2	PSMG1	RPL22		PDLIM7		NDUFS8	RPL36								PLPP3		YTHDC1	STIP1		NQO1
POR	MAP3K7			PARD6G		SOD2				PHEX	USP11	RAD1	PMEPA1	RHOBTB3	RABEP1	SERINC1	PRMT5	PFKP		RAP1GAP	PIM1	PRKCH		PDE4B		PTGS2	RYR1	PRDM1	PRC1	PSPH	RPL34		PFKM		NDUFV1	RPS12								PMEPA1		ZMIZ1	STK25		PAPSS2
PPARG	MAP4K1			PARVA		SPTAN1				PIK3CA	VPS28	RAD21	PMP22	RHOD	RAPGEFL1	SLC22A5	PRPF4B	PGAM1		RBM38	PKLR	PRNP		PDPN		PTPN1	RYR2	PRELID3B	PREX1	QDPR	RPL6		PGAM2		NDUFV2	RPS27L								PNRC1			SULT1A1		PC
PPM1B	MBL2			PBX2		SQSTM1				PIK3CG	VPS37B	RAD50	POSTN	RPS6KA2	RBBP8	SMS	PTTG1	PGAM2		RBM5	PKP1	PTCH1		PIK3R5		PTPN2	SCGB1A1	PRKG2	PXN	RAB1A	RPLP0		PICK1		NNT	RRAD								PPP1R15A			TACR3		PDK4
PPP1R15B	MMP9			PCDH1		TAP1				PIK3R5	VPS37D	RAD51AP1	PPIB	RRP12	RET	SUCLA2	PTTG3P	PGK1		RCL1	PLAC8	PTGER2		PLAUR		PTPN6	SCN10A	PRRX1	RAB3GAP1	RDH11	RPS10		PKIA		NQO2	RRP8								PTGER4			TAP1		PDLIM5
PRDX3	MRPL3			PDZD3		TGFB2				PIM1	XPC	RAD51C	PRRX1	SCARB1	RNASEH2A	SUCLG1	PURA	PGLS		RHAG	PLAUR	PTH1R		PROK2		RAPGEF6	SELENOP	PSMB8	RABGAP1	RIT1	RPS2		PLXNB2		OAT	RXRA								PTGS2			TARS1		PEMT
PREB	MTIF2			PECAM1		TGFBR3				PLA2G4A	ZNF707	RAN	PRSS2	SCNN1A	RPS6KA2	SUCLG2	RACGAP1	PGM2		RHCE	PLIN2	PTRH2		PSEN1		RBCK1	SERPINA10	PTBP2	RACGAP1	RPA1	RPS3		PPFIA4		OGDH	S100A10								PTPRE			TCHH		PGD
PTCD3	NCF4			PFN1		TIMP1				PLA2G7	ZWINT	RANBP1	PTHLH	SEC14L2	S100A9	TDO2	RAD21	PHKA2		RHD	PNRC1	PUS1		PTAFR		RIPK1	SERPINB2	PTCD2	RALBP1	RPN1	RPS5		PPP1R3C		OPA1	S100A4								PTX3			TFRC		PGRMC1
PTGER3	NCK1			PIK3CB		TIMP2				PLAT		RBBP7	PTX3	SEMA3B	SCARB1	TP53INP2	RAD23B	PKM		RIOK3	PPARGC1A	RABGAP1L		PTGER2		RIPK2	SGK1	PTGS2	RANBP9	RRM2	RPS6		PRNP		OXA1L	SAT1								RCAN1			TGFBRAP1		PINK1
QDPR	NCR1			PIK3R3		TIMP3				PLAUR		RFC1	PVR	SFN	SCNN1A	UBE2L6	RAD54L	PKP2		RNF123	PPFIA4	RGS16		PTGER4		RNF213	SHOX2	PTPRR	RAPGEF5	RRP9	RRM1		PSEN2		PDHA1	SDC1								REL			TMBIM6		PLG
